Date,ret,drxon,log_vol,volume,spx,nasdaq,vix,epu,gepu,nft,cbdc_u,cbdc_a,gt_web,gt_news,SER,active add,over10k,over100k,over1m,over1k,mean trans fee,total fee,miner rev,rev per hash,hashrate,mean hashrate,blox,diffic,mean diffic,inflows,outflows,transx,transf usd,transf
2/4/2022,0.117718406,1,0.203194484,0.134493673,0.005143678,0.015669676,-0.047517918,0.606388405,0.023950363,-0.000526922,0.001018824,0.00013156,-0.006774775,-0.007188309,0.000709308,-0.051040725,0.067011303,0.060161078,0.067265836,0.044477533,0.45835008,0.388876403,-0.014024556,0.107248593,-0.121272982,-0.001505325,-0.122898136,0.001775239,0.001625149,0.287109172,0.017812141,-0.06949164,1.161165763,-0.0524063
2/5/2022,-0.007071317,-1,-0.000438799,0.342839645,-0.001234666,-0.001948741,-0.00518134,-0.433121542,0.023390135,-0.0005272,0.001017787,0.000131543,-0.006820985,-0.007240355,4.57219E-05,0.071773858,0.004727019,0.004251568,0.003404536,0.003608452,-0.054448082,-0.038078216,-0.077323969,0.010936924,-0.088260868,-0.003232192,-0.088410957,0,0.000150091,-0.629374823,-0.323078786,0.016338078,-0.941584557,0.005271042
2/6/2022,0.024551479,1,-0.010698421,-0.501363391,-0.001236192,-0.001952546,-0.005208326,0.089524843,0.022855517,-0.000527477,0.001016753,0.000131525,-0.006867831,-0.00729316,-0.000275207,-0.064475788,0.010943584,0.010730706,0.009003276,0.007681917,-0.118625478,-0.253748741,0.283398579,0.012666076,0.27073251,0.006720122,0.270732514,0,0,0.123251053,0.03617472,-0.135020907,-0.283090971,-0.137952524
2/7/2022,0.035183929,1,0.015205526,0.160769471,-0.001237722,-0.001956366,-0.005235595,-0.223904031,0.022344794,-0.000527756,0.00101572,0.000131509,-0.006915324,-0.007346741,0.000996701,0.039812536,0.018467933,0.018362966,0.014190971,0.014355317,0.204804967,0.374902389,-0.095291661,0.041909585,-0.137201123,0.00108632,-0.137201122,0,0,0.502630114,0.665079462,0.170014561,0.961743369,0.129789306
2/8/2022,0.004009503,1,4.62E-05,0.286445816,0.008366113,0.012675073,-0.064130324,0.174546645,0.021856397,-0.000528034,0.001014688,0.00013149,-0.006963479,-0.007401115,-0.000627354,0.089474976,0.002619316,0.002740899,0.001590909,0.001299872,-0.042113596,0.011766752,0.128732271,0.004434497,0.124297717,0.005871805,0.124297717,0,0,0.216828505,0.076243578,0.053854597,-0.535333255,0.054057134
2/9/2022,0.004561059,1,-0.000121139,-0.083948291,0.014412842,0.020633242,-0.071528136,-0.32743018,0.021388895,-0.000528314,0.001013661,0.000131474,-0.00701231,-0.007456301,0.000445573,-0.016416524,0.002941871,0.00329988,0.001690406,0.001927123,0.047104164,-0.00295248,-0.088582881,0.006727034,-0.095310178,0.002393745,-0.09531018,0,0,-0.518805713,-0.399110626,-0.049936953,-0.12533506,-0.058403493
2/10/2022,-0.017300307,-1,-0.000575672,-0.037128165,-0.018281824,-0.021254138,0.18056655,0.010723324,0.020940974,-0.001099786,0.000395296,0.000768937,-0.00706183,-0.007512315,0.000275378,0.03104243,-0.008118,-0.008723994,-0.005273519,-0.006478572,0.30470548,0.294259759,0.035732505,-0.013057423,0.048790163,0.000630319,0.048790164,0,0,0.108684656,0.027739726,-0.010466036,0.370427774,0.042622766
2/11/2022,-0.026700029,-1,-0.001556044,0.280388309,-0.019151683,-0.02820305,0.13478534,-0.220539691,0.020511429,-0.001100996,0.000395141,0.000768347,-0.007112054,-0.007569177,0.000301195,-0.041695549,-0.014242363,-0.014988395,-0.011587589,-0.012493811,-0.204538443,-0.21654028,-0.066849568,-0.032243992,-0.034605527,0.003478946,-0.034605529,0,0,-0.171593786,-0.121926265,-0.011966781,-0.308394378,-0.035595601
2/12/2022,-0.005947703,-1,-0.011511419,-0.275302387,-0.001281019,-5.57E-06,0.011748446,0.231031977,0.020099153,-0.001102211,0.000394984,0.000767756,-0.007162998,-0.007626907,-0.000570326,0.070923705,-0.001921048,-0.001701433,-0.001696079,-0.002355298,-0.170065342,-0.308384336,0.262892439,-0.012389211,0.27528156,0.005410613,0.275281559,0,0,-0.389515688,-0.642464226,-0.138367058,-1.199378149,-0.039089583
2/13/2022,0.00258796,1,-0.001797143,-0.502450361,-0.001282662,-5.57E-06,0.011612021,0.600437112,0.019703123,0.005168172,0.000394828,0.00180429,-0.007214677,-0.007685524,0.000327797,-0.245774973,0.000506533,0.000307638,0.000346372,0.000652487,-0.265677389,-0.322175695,-0.169459449,-0.000945684,-0.168513585,0.00293144,-0.168513584,0,0,-0.365187134,-0.328617865,-0.056554224,-0.078544357,-0.078265222
2/14/2022,0.00847409,1,0.001031854,0.169564731,-0.00128431,-5.57E-06,0.011478729,0.261066856,0.0193224,0.005141599,0.000394673,0.001801041,-0.007267107,-0.007745049,0.000406689,0.081660604,0.005400297,0.004964798,0.003065931,0.00484234,0.094427989,0.256210168,-0.018713418,0.013443298,-0.03215711,0.000324518,-0.032157112,0,0,0.527010757,0.770197173,0.161848438,1.234075421,0.073902772
2/15/2022,0.046055106,1,0.027572814,0.219423432,0.015643718,0.024980272,-0.09743029,-0.611767475,0.018956111,0.005115298,0.000394516,0.001797804,-0.007320304,-0.007805503,0.000418447,0.119199406,0.021571962,0.022669787,0.015938048,0.016534348,0.063479557,0.151690712,0.17687516,0.042527343,0.134348054,0.003466011,0.134348053,0,0,0.427991477,0.49572094,0.088101139,-0.074183155,0.074443997
2/16/2022,-0.013652994,-1,-0.003660339,-0.137898893,0.00088082,-0.001108832,-0.056426241,-0.392711049,0.018603451,0.005089265,0.000394361,0.001794577,-0.007374287,-0.007866909,0.000224932,-0.091212417,-0.004510701,-0.006183784,-0.002949219,-0.003138863,-0.2113258,-0.230684919,-0.126141937,-0.01121209,-0.114929972,0.00204315,-0.114929967,0,0,0.096958145,-0.251297713,-0.01921267,0.208054955,-0.0035726
2/17/2022,-0.083056879,-1,0.08194638,0.145289407,-0.021400504,-0.029266332,0.146060626,0.370914841,0.018263674,0.005063496,0.000394206,0.001791362,-0.007429071,-0.007929288,5.18729E-05,0.006351608,-0.041161878,-0.04059752,-0.031949166,-0.03122468,-0.035146958,-0.078174918,-0.075306711,-0.106668367,0.031361702,0.008320145,0.006389798,0.046722053,0.024971899,-0.220671475,0.210344213,-0.04314232,0.036047413,-0.019809155
2/18/2022,-0.012795568,-1,-0.000939647,0.135474494,-0.007191962,-0.012371382,-0.012889566,0.520581799,0.017936087,0.005037985,0.00039405,0.001788159,-0.007484675,-0.007992665,0.001044461,0.010156363,-0.008019763,-0.007319164,-0.004466865,-0.004487372,-0.116629834,-0.108217011,-0.171761741,-0.035105627,-0.136655848,-0.00396362,-0.158406005,0,0.021750155,0.156970186,-0.158770996,0.008453596,-0.222815437,0.015794758
2/19/2022,0.003404314,1,-0.005870357,-0.286683639,-0.002538957,-0.003078063,0.009504236,-0.254131946,0.017620044,-0.000555859,0.000126626,-0.000737447,-0.007541119,-0.008057062,0.000760951,-0.114159963,0.002553897,0.001838896,0.000447585,0.00124596,-0.145106755,-0.315021285,0.103652108,-0.002454547,0.106106499,0.000408803,0.106106506,0,0,-0.805488386,-0.6385075,-0.169902477,-0.197629855,-0.167380585
2/20/2022,-0.041944581,-1,-0.135573447,-0.243002194,-0.002545419,-0.003087566,0.009414755,-0.04334365,0.017314946,-0.000556168,0.000126609,-0.000737991,-0.007598419,-0.008122506,0.000578531,-0.123770941,-0.03385546,-0.029270544,-0.045842288,-0.016904999,-0.105944492,-0.178898721,-0.074123242,-0.039990106,-0.034133004,0.004112776,-0.034133006,0,0,0.220362264,-0.029477798,-0.072830759,-0.184976291,-0.043741227
2/21/2022,-0.03874177,-1,-5.00E-05,0.358934166,-0.002551915,-0.003097129,0.009326944,-0.158917883,0.017020234,-0.000556478,0.000126594,-0.000738536,-0.007656598,-0.008189022,0.000801789,0.178352533,-0.018544699,-0.01843745,-0.013266596,-0.014714972,0.327011405,0.490299568,-0.189744146,-0.03211559,-0.15762894,-0.001099008,-0.157628944,0,0,0.458846869,0.498359436,0.163189677,0.62359046,0.112972838
2/22/2022,0.034521006,1,0.000384447,0.353545256,-0.002558444,-0.003106751,0.009240755,0.45650443,0.016735387,-0.000556787,0.000126578,-0.000739081,-0.007715674,-0.008256636,0.000845996,0.000287666,0.01457325,0.013738965,0.008731833,0.012532198,-0.167927799,-0.096659242,0.237393744,0.025697987,0.211696166,0.004165241,0.211696165,0,0,0.027188042,0.015974182,0.071285104,-0.274525875,0.037574353
2/23/2022,-0.026866363,-1,0.009362472,0.290769782,-0.018583736,-0.026045544,0.073909642,-0.698654078,0.016459918,-0.000557098,0.000126562,-0.000739629,-0.007775669,-0.008325376,0.001038587,-0.030649778,-0.01043916,-0.010892458,-0.005924858,-0.008333264,-0.075632481,-0.08616669,-0.037370077,-0.024124873,-0.013245228,0.001668536,-0.013245227,0,0,-0.328850612,-0.111934154,-0.01054512,-0.429585177,-0.002457117
2/24/2022,0.026692001,1,0.009012427,0.181838636,0.014846105,0.03290239,-0.022824622,0.55840386,0.01619337,-0.000557408,0.000126545,-0.000740176,-0.007836604,-0.00839527,0.000644261,0.109039902,0.012654534,0.013091573,0.006791387,0.011099076,0.259193934,0.267896482,-0.098157506,0.029675786,-0.127833371,-0.003010668,-0.127833372,0,0,1.114343291,0.82344665,0.008783576,0.747278123,0.07238801
2/25/2022,0.023823695,1,0.006298951,-0.419097332,0.022126081,0.016271602,-0.094354157,0.030856754,0.015935318,-0.000557719,0.00012653,-0.000740724,-0.007898501,-0.008466348,0.001002306,-0.0235559,0.015601113,0.014673935,0.01101353,0.012297931,0.098083799,0.118325894,0.042831429,0.027793499,0.015037879,0.002388296,0.015037877,0,0,-0.531305486,-0.499957416,0.020086203,-0.184692729,0.020627137
2/26/2022,-0.004752323,-1,-0.000685291,-0.473518792,-0.000814533,0.001381104,0.030460409,0.083886463,0.015685362,-0.001839719,-0.000689078,-0.000878538,-0.007961385,-0.00853864,0.000764812,-0.134216364,-0.00327678,-0.003411829,-0.002082645,-0.002345597,-0.371854193,-0.533663818,-0.081293061,-0.011767135,-0.069526062,4.73478E-05,-0.069526063,0,0,-0.711695457,-0.74152155,-0.161831738,-0.905640956,-0.160176071
2/27/2022,-0.034376947,-1,0.013959204,-0.149304942,-0.000815197,0.001379199,0.029559934,-0.091340377,0.015443126,-0.00184311,-0.000689554,-0.00087931,-0.008025277,-0.008612176,0.001392482,-0.063271791,-0.017384992,-0.017650933,-0.012575367,-0.013560541,0.055515877,-0.018816168,0.04750162,-0.036839343,0.084341139,-0.002518976,0.084341148,0,0,0.155045388,0.260050637,-0.074230644,0.264262556,-0.028797162
2/28/2022,0.135359703,1,0.195961085,0.401519572,-0.000815862,0.001377299,0.028711174,0.04074468,0.015208258,-0.001846513,-0.000690029,-0.000880084,-0.008090204,-0.008686991,0.001539982,0.243932455,0.085720196,0.079509581,0.08513956,0.058507634,0.184151009,0.470192184,0.262794599,0.138496584,0.124297717,0.002834657,0.124297717,0,0,0.728165663,0.720084194,0.286127097,0.946252328,0.20165938
3/1/2022,0.026931347,1,0.003638923,0.299541041,-0.015594468,-0.016049425,0.099972898,0.118354856,0.014980428,-0.001849929,-0.000690506,-0.000880859,-0.00815619,-0.008763116,0.001738525,0.082422682,0.014880795,0.014890514,0.010302702,0.011729763,0.777558666,0.781580695,0.087074069,0.036430317,0.050643737,0.005366071,0.050643733,0,0,0.110392854,0.216346338,0.00389562,0.186282614,0.019866237
3/2/2022,-0.009544857,-1,0.001108602,-0.17846846,0.018471047,0.016094447,-0.080593077,-0.332322391,-0.002502426,-0.001853358,-0.000690984,-0.000881636,0.000138437,-0.001683116,6.17547E-05,0.024516908,-0.003509505,-0.003966885,-0.002101838,-0.003344984,0.272808392,0.324056827,-0.169921414,0.005020407,-0.174941454,-5.38111E-05,-0.174941449,0,0,-0.261432541,-0.274152347,0.051290209,-0.606556183,0.016923095
3/3/2022,-0.034442678,-1,0.012905404,-0.156044285,-0.005268521,-0.015689542,-0.008494015,0.41774605,-0.002508703,-0.001856799,-0.000691461,-0.000882414,0.000138418,-0.001685953,0.000657275,-0.076441079,-0.016851473,-0.017246315,-0.014573847,-0.012722825,-0.304616021,-0.372930698,0.038835563,-0.041078835,0.07991433,0.000141265,0.084557388,-0.015016108,-0.004643065,-0.06084849,-0.16454457,-0.068267165,-0.072763949,-0.016507336
3/4/2022,-0.081712795,-1,0.036056479,0.095644866,-0.007965685,-0.016722062,0.048039977,0.06735106,-0.002515013,-0.001860253,-0.000691939,-0.000883193,0.000138399,-0.001688801,0.000561188,-0.063544007,-0.056542402,-0.051607282,-0.063325633,-0.034433839,-0.323116315,-0.371590946,-0.150125826,-0.077014542,-0.073111384,-0.002064134,-0.062738341,0,-0.010373044,-0.185052483,0.013099183,-0.048587285,0.10666112,-0.052599832
3/5/2022,0.007364679,1,0.000151051,-0.208621894,-0.009888113,-0.012153591,0.045538821,-0.02828434,-0.002521354,-0.00186372,-0.000692419,-0.000883974,0.00013838,-0.001691657,0.000941309,-0.169367567,0.004437071,0.003759159,0.002613487,0.00385409,-0.16463106,-0.296376505,-0.118067818,0.004221548,-0.122289576,-0.004427138,-0.122289578,0,0,-0.753656392,-0.920346454,-0.131692956,-0.299336324,-0.093840002
3/6/2022,-0.026328024,-1,-0.122806128,-0.39496005,-0.009986865,-0.01230312,0.043555047,-0.40382311,-0.002527727,-0.0018672,-0.000692898,-0.000884756,0.00013836,-0.001694524,0.000399903,-0.038208911,-0.013859318,-0.012936261,-0.01080336,-0.010235759,-0.110824133,-0.206269876,0.034582133,-0.028430505,0.063012961,0.001174797,0.063012968,0,0,-0.101112974,-0.044843229,-0.095534838,-0.61592169,-0.121188163
3/7/2022,-0.010299145,-1,0.000400276,0.434146316,-0.010087609,-0.012456375,0.041736918,0.146750483,-0.002534133,0.001590249,0.000396,0.000620208,0.000138341,-0.0016974,0.000988144,0.173404819,-0.002421116,-0.002826123,-0.001974602,-0.001244664,-0.037186343,0.181419231,0.116184766,-0.005830096,0.122014955,0.007538382,0.122014951,0,0,0.841730058,0.739314338,0.218593022,0.63131426,0.172676416
3/8/2022,0.019108302,1,-0.002835039,0.350260111,-0.007260044,-0.002763558,-0.036885983,0.002183407,-0.002540571,0.001587724,0.000395845,0.000619823,0.000138322,-0.001700286,0.001253703,0.04846467,0.009628461,0.008651385,0.007446051,0.007847653,-0.058056889,-0.047350471,0.014328229,0.014328103,0,-0.000719141,0,0,0,-0.148475764,0.020934446,0.010752855,-0.241066514,0.016210294
3/9/2022,0.080118432,1,0.053810222,-0.07032758,0.025373598,0.035318879,-0.07935503,-0.146335665,-0.002547042,0.001585208,0.000395687,0.00061944,0.000138303,-0.001703182,0.001098801,-0.002015865,0.058102777,0.052118319,0.062537077,0.035599744,0.100722189,0.151638146,0.012670901,0.082629369,-0.069958594,0.001433509,-0.069958589,0,0,0.164551258,0.276963871,0.050883,0.704000964,0.050123321
3/10/2022,-0.061277435,-1,0.031208841,0.364603319,-0.00430105,-0.009519679,-0.070865673,0.054189021,-0.002553546,0.001582698,0.00039553,0.000619056,0.000138284,-0.001706088,0.000526965,0.03322779,-0.046205473,-0.03977415,-0.053006164,-0.025975787,0.00234478,-0.04583789,-0.012517971,-0.061997772,0.049480056,-0.000962555,0.049480057,0,0,-0.020712424,-0.2615236,-0.048167428,-0.394726872,-0.020767205
3/11/2022,-0.017673802,-1,0.000986439,-0.476221908,-0.013046279,-0.022034689,0.017055201,0.436704365,-0.002560083,0.001580197,0.000395375,0.000618672,0.000138265,-0.001709004,0.00108033,-0.094306321,-0.008214284,-0.009133262,-0.008305483,-0.005738816,-0.04360355,-0.070873102,-0.066315706,-0.016835816,-0.049480056,0.000543879,-0.049480057,0,0,-0.356820013,0.063850904,-0.02729911,-0.140897149,-0.02167626
3/12/2022,0.002728799,1,-0.001135473,-0.255021357,-0.002476732,-0.00683828,0.010996235,-0.291466698,-0.002566654,0.001577704,0.000395218,0.000618291,0.000138246,-0.001711929,0.000529287,-0.13755876,0.00201025,0.001328401,0.001028202,0.00170208,-0.209594245,-0.336911872,0.121181979,-0.001420525,0.122602322,0.003113515,0.122602322,0,0,-0.45241496,-0.928441357,-0.127176946,-0.456804279,-0.133128285
3/13/2022,-0.027423619,-1,0.000299949,-0.512761609,-0.002482881,-0.006885364,0.010876632,0.706727988,-0.002573259,0.001575219,0.000395062,0.000617909,0.000138227,-0.001714865,0.000471237,-0.047101677,-0.015267593,-0.014374338,-0.011282177,-0.01182293,-0.10709325,-0.177993881,-0.063221,-0.030644908,-0.032576168,0.003068261,-0.03257617,0,0,-0.127415402,0.052685813,-0.070855213,-0.274775567,-0.054057885
3/14/2022,0.045851365,1,0.020657453,0.326031489,-0.002489062,-0.006933101,0.010759602,-0.461021195,-0.002579898,0.001572742,0.000394907,0.000617526,0.000138207,-0.001717811,0.00084611,0.219646506,0.025863969,0.023990417,0.018000609,0.020981318,0.246807576,0.489632008,0.064474762,0.051316862,0.013158086,-0.006444522,0.013158085,0,0,0.970579641,0.922342227,0.242655236,0.700902465,0.181377587
3/15/2022,-0.007528645,-1,4.14E-05,0.141588204,0.02118263,0.028784024,-0.063007867,-0.366013694,-0.002586571,0.001570272,0.00039475,0.000617146,0.000138188,-0.001720767,0.000297515,0.01373735,-0.003684034,-0.003935778,-0.004335601,-0.002460346,-0.06745478,-0.056539192,-0.102843507,-0.006879583,-0.095963986,-0.003234919,-0.095963988,0,0,-0.312166024,0.527809466,0.011058627,-0.055625279,0.036017977
3/16/2022,0.045881987,1,0.018160721,0.315479731,0.022136922,0.036989363,-0.111975255,0.339236138,-0.002593278,0.001567811,0.000394594,0.000616765,0.000138169,-0.001723733,0.000216411,0.06711875,0.037289741,0.03212708,0.04729363,0.020385769,0.035851064,0.07303434,0.151469378,0.042518078,0.108951183,0.001559074,0.108951184,0,0,0.48633324,-0.07967089,0.037161049,0.407857538,0.038534125
3/17/2022,-0.004605174,-1,-0.019322954,-0.074334672,0.012272205,0.013177396,-0.038216343,-0.452380819,-0.002600021,0.001565356,0.000394439,0.000616384,0.00013815,-0.001726709,-0.000278408,-0.005069028,-0.001765421,-0.001630387,-0.001619452,-0.001723162,0.018598216,0.003780035,0.021989624,-0.002307185,0.024297225,-0.002469509,0.025479085,-0.003549785,-0.001181862,-0.039574128,-0.408138399,-0.0149382,-0.379292995,0.019788707
3/18/2022,0.019556256,1,0.002969146,-0.2594564,0.011594814,0.020289578,-0.072700522,0.217292773,-0.002606799,0.001562909,0.000394283,0.000616006,0.000138131,-0.001729696,0.000548451,-0.004931639,0.011884148,0.011378331,0.010416398,0.008996227,0.1060393,0.084183343,-0.083394027,0.025033434,-0.108427494,-0.001993205,-0.106059572,0,-0.002367923,0.456073191,0.522680427,-0.021671803,0.188590767,-0.005893423
3/19/2022,0.009510749,1,-0.06121186,-0.114894667,-0.000144897,-0.001329527,-0.004759249,-0.529210444,-0.002613612,0.000261326,0.001519352,0.000543409,0.000138112,-0.001732693,-0.0001564,-0.150032026,0.004218476,0.004230768,0.003053262,0.002817924,-0.235052139,-0.354770825,0.084948164,0.004367613,0.080580483,-0.000345492,0.080580487,0,0,-0.786977737,-0.660153115,-0.119957588,-0.422788684,-0.154184156
3/20/2022,-0.021918796,-1,0.003244906,-0.183760104,-0.000144918,-0.001331297,-0.004782008,0.471773793,-0.002620461,0.000261258,0.001517046,0.000543115,0.000138093,-0.001735701,0.00038229,-0.103219954,-0.01133709,-0.011398936,-0.009791816,-0.008271935,-0.082457599,-0.196534792,-0.029211571,-0.022739071,-0.00647252,0.004018476,-0.006472515,0,0,-0.50540548,1.324435198,-0.113830258,0.042485883,-0.096247564
3/21/2022,-0.004865358,-1,0.000259024,0.210460205,-0.000144939,-0.001333072,-0.004804986,0.394125731,-0.002627346,0.00026119,0.001514749,0.000542819,0.000138074,-0.001738719,0.000348396,0.187654275,-0.002423162,-0.002795059,-0.001837231,-0.001643167,0.183286514,0.392258662,-0.00881047,-0.002295783,-0.006514677,0.000276934,-0.006514681,0,0,0.900197202,0.300841306,0.208777389,0.590252236,0.157170438
3/22/2022,0.031764227,1,-0.010080302,0.305459731,0.0112407,0.019348486,-0.025394097,-0.556088264,-0.002634267,0.000261123,0.001512458,0.000542525,0.000138055,-0.001741747,0.000286041,-0.02213812,0.016695603,0.016523637,0.013536918,0.012914649,0.149392086,0.15100121,0.006670424,0.033162066,-0.026491618,0.000527484,-0.026491615,0,0,0.353967911,-0.850762643,0.001716119,0.080402479,-0.001683412
3/23/2022,0.012877464,1,-0.017418879,-0.175509363,-0.01234863,-0.013286765,0.027092569,-0.165435913,-0.002641224,0.000261054,0.001510174,0.00054223,0.000138036,-0.001744786,0.000443348,0.054495337,0.00445716,0.00459362,0.00213342,0.003531224,-0.005400563,0.016176685,-0.018555578,0.008656891,-0.027212566,0.004502521,-0.027212564,0,0,-0.477277419,-0.675227836,0.021576473,-0.212711178,0.025346046
3/24/2022,0.023550203,1,-0.005400707,0.050488902,0.014242012,0.01915375,-0.084045885,0.095419365,-0.002648219,0.000260985,0.001507896,0.000541937,0.000138017,-0.001747836,0.000198128,-0.006013703,0.014908519,0.015353668,0.012117357,0.011118988,0.092537347,0.103570522,0.015822512,0.029711434,-0.013889103,-0.002706246,-0.013889112,0,0,0.697523075,0.704406941,0.011046907,0.387068462,0.014881854
3/25/2022,0.009427592,1,-0.010401651,0.108321578,0.005053381,-0.001589502,-0.040495204,0.488556571,-0.002655251,0.000260917,0.001505627,0.000541643,0.000137998,-0.001750896,0.000272845,0.100848011,0.00396281,0.003962063,0.002171038,0.003105998,0.028940316,0.091156774,0.095389869,0.008378579,0.087011369,0.000729132,0.087011377,0,0,0.045820911,-0.112409427,0.062112993,0.033830379,0.074898934
3/26/2022,0.003780385,1,-0.004709347,-0.222127198,0.00237882,0.004356757,-0.019082085,-0.023870024,-0.00266232,-7.16E-05,0.002155162,0.002449848,0.000137979,-0.001753967,0.000134945,-0.25841337,0.002226152,0.003404684,0.001083754,0.001731596,-0.231791319,-0.452967906,0.030455298,-0.001092833,0.031548365,0.006044285,0.031548358,0,0,-0.857787467,-0.56443581,-0.221030468,-0.732163716,-0.208075364
3/27/2022,0.050560228,1,0.017514343,-0.288589457,0.002373175,0.004337858,-0.019453306,0.664668254,-0.002669427,-7.16E-05,0.002150526,0.00244386,0.00013796,-0.001757049,0.00023214,-0.015228851,0.026764019,0.026761169,0.019541757,0.01854232,0.035951248,-0.011253798,-0.155506031,0.050700665,-0.206207048,-0.001252744,-0.206207042,0,0,0.052596837,1.366895604,-0.047350816,0.238891536,-0.02296417
3/28/2022,0.000970898,1,-0.0009193,0.621080962,0.002367556,0.004319122,-0.019839258,-0.208318271,-0.002676572,-7.16E-05,0.002145912,0.002437903,0.000137941,-0.001760141,0.000437404,0.236005533,0.004979423,0.005833397,0.003721849,0.003699016,0.074471317,0.353959285,0.204696003,0.010989296,0.193706884,0.007174928,0.193706879,0,0,0.702032033,-0.732994574,0.279605564,0.576421599,0.180145523
3/29/2022,0.012935123,1,-0.017245784,-0.110447179,0.012182044,0.018274432,-0.037897064,-0.507364787,-0.002683755,-7.16E-05,0.002141317,0.002431974,0.000137922,-0.001763245,0.000610487,-0.057185275,0.003075013,0.004604103,0.00178422,0.002703201,-0.060480801,-0.048884029,-0.046578608,0.005045905,-0.051624369,0.002807972,-0.051624365,0,0,-0.387147846,0.068452838,0.01152271,-0.334756241,0.027970775
3/30/2022,-0.008418865,-1,-0.217016196,-0.073813003,-0.006313589,-0.012206515,0.022496387,-0.61172903,-0.002690977,-7.16E-05,0.002136741,0.002426073,0.000137903,-0.001766359,0.00086811,-0.033277434,-0.002991002,-0.004114186,-0.002898217,-0.001977674,0.18787734,0.103475456,-0.116558426,-0.004553559,-0.112005057,-0.004940821,-0.112005058,0,0,0.079605828,-0.391702157,-0.084303222,0.191427835,-0.081346069
3/31/2022,-0.033673547,-1,0.0102442,0.063548959,-0.015776335,-0.015473332,0.061689125,-0.250879935,-0.002698238,-7.16E-05,0.002132186,0.002420202,0.000137883,-0.001769485,0.001023294,0.04137481,-0.01659962,-0.017389195,-0.011063692,-0.011219476,0.33308264,0.371559716,-0.005549656,-0.059937013,0.054387233,-0.005102806,0.021978907,0.040492714,0.03240833,1.010851146,1.143680341,0.038394024,-0.033475766,0.063640429
4/1/2022,0.015041465,1,0.001143286,0.248267717,0.003404421,0.00287764,-0.046288449,0.333850774,-0.002705538,-7.16E-05,0.002127648,0.002414359,0.000137864,-0.001772622,0.001181494,0.091510391,0.008998563,0.007870531,0.004697876,0.006845,0.136982719,0.159652145,0.039021242,0.009430669,0.029590596,0.001881253,0.021506205,0,0.008084384,-1.205753449,-1.291580331,0.022652657,0.02073449,0.06338699
4/2/2022,-0.008363643,-1,-0.019878133,-0.184592356,0.002693349,0.00631525,-0.018163616,0.338557483,-0.001398295,-7.16E-05,0.002123132,0.002408544,0.004993616,0.014929663,0.000706325,-0.140704176,-0.002788853,-0.002906501,-0.002179207,-0.002141089,-0.327291092,-0.46104761,-0.057578845,-0.014093595,-0.043485115,-0.002158393,-0.043485112,0,0,-0.717488377,-0.832108023,-0.133815697,-0.44086307,-0.139404342
4/3/2022,0.012673779,1,-0.137957114,-0.253619573,0.002686115,0.006275618,-0.018499646,-0.890372817,-0.001400253,-0.005904038,-0.01098807,-0.021381467,0.004968804,0.014710043,0.000755237,-0.159977753,0.006717495,0.006091944,0.003411247,0.004560414,-0.059636269,-0.173566412,0.037238075,0.008038793,0.029199157,0.00119377,0.029199155,0,0,-0.38907451,-0.214534324,-0.113818557,-0.17459824,-0.109468115
4/4/2022,0.003759962,1,1.39E-05,0.354350263,0.002678919,0.00623648,-0.018848344,0.563817566,-0.001402216,-0.002656278,-0.001127307,-0.000109808,0.004944237,0.01449679,0.002103266,0.215038258,0.003524347,0.002837008,0.001274839,0.003060102,-0.012874505,0.198307418,0.133695454,0.005574359,0.128121096,0.009295261,0.1281211,0,0,1.160142035,1.03611888,0.211101875,0.025889879,0.184295746
4/5/2022,-0.022393541,-1,-0.005168685,0.353660261,-0.012631159,-0.02285537,0.124402663,0.09257926,-0.001404185,-0.002663352,-0.00112858,-0.000109821,0.004919912,0.014289633,0.000421976,-0.034538504,-0.011054906,-0.010907113,-0.006401658,-0.007249901,-0.135742657,-0.136136978,-0.107229439,-0.021367938,-0.085861293,0.004386847,-0.085861291,0,0,-0.415158398,-0.330402357,-0.000380262,0.181166133,-0.020662756
4/6/2022,-0.054910907,-1,0.068800793,-0.272203134,-0.009764434,-0.022451356,0.049627603,0.281892629,-0.00140616,-0.002670465,-0.001129855,-0.000109833,0.004895824,0.014088313,0.000548387,-0.034701644,-0.028001105,-0.030203285,-0.022620093,-0.020235573,-0.145297097,-0.159418605,-0.021369297,-0.055270965,0.033901559,0.001718442,0.033901552,0,0,0.443295427,0.573410671,-0.014106191,0.536868327,-0.041105301
4/7/2022,0.00788876,1,-0.004081531,-0.080561183,0.004244366,0.00061034,-0.025201845,0.016684248,-0.00140814,-0.002677614,-0.001131134,-0.000109844,0.004871972,0.013892586,0.000286265,0.008697886,0.004314568,0.003929823,0.003904187,0.003261986,0.013082772,-0.00965826,-0.076557706,0.006823868,-0.083381616,-0.001080058,-0.083381609,0,0,0.121307112,-0.328457408,-0.022701987,0.051269332,0.001644185
4/8/2022,-0.027909816,-1,-0.112062263,-0.138371598,-0.002654547,-0.013496132,-0.018263181,-0.315665876,-0.001410126,-0.002684804,-0.001132414,-0.000109857,0.004848351,0.013702224,0.000830128,0.001928489,-0.015279273,-0.015669584,-0.012782138,-0.011255761,0.120213067,0.136825607,-0.058337428,-0.028923375,-0.029413877,0.000234452,-0.029413885,0,0,-0.458268351,1.14468383,0.016621955,0.028236072,0.057093368
